2718550322,281240
2128213473,295226
2127460165,299974
2495407521,307043
1411163204,322965
2824514871,325644
1880621364,366406
1672094664,371451
1806209492,376360
1371701597,391017
1956700750,391813
1677991972,405329
1679956511,410010
1895817327,410711
1742883382,415049
1403611582,434045
3182698757,451737
1687503652,456573
2093606665,471371
1553727772,500643
2361445695,501955
1840551510,523586
2427586560,543124
1879778060,591105
1681029540,616006
1623886424,641362
1232221900,653439
2817803880,700375
1806503894,708276
2620088113,761274
1232121710,785987
2262780961,821176
1659756840,1001272
1702593504,1076681
1280846847,1113766
1974576991,1125185
2042019413,1229153
1926786203,1434499
2041405051,1512801
1220824437,1524355
2210168325,1732064
3222892134,1856579
1236392942,2713798
1821898647,4244494
1642909335,81132767
